reported_date,issue_id,issue_title,issue_description,car_id,car_component
2020_10_25,c8a7d50e-3146-4481-9f13-c569dcf49d64,Faulty EGR Valve,"The exhaust gas recirculation (EGR) valve is not working properly, affecting emissions and engine performance.",CAR-ID:9825282a,Exhaust System
2023_09_20,ff874b47-e609-4bdc-928e-60bcfc843067,Rattling Noises Under Car,"Rattling noises are coming from under the vehicle, possibly from the exhaust or suspension.",CAR-ID:c2ffe4bd,Undercarriage
2019_06_21,799a5b73-01af-4060-bafc-2e884a856c65,Faulty Coolant Temperature Sensor,"The sensor is giving inaccurate readings, affecting engine temperature regulation.",CAR-ID:0db5aaed,Cooling System
2021_06_13,34e55892-9740-4838-8b95-cd27e9005138,Faulty Fuel Injector,"A fuel injector is not delivering fuel properly, affecting engine performance.",CAR-ID:85faf96f,Fuel System
2021_12_23,e554410a-c489-4f70-b9cc-f791e7b3a591,Dirty Fuel Injectors,"Fuel injectors are clogged or dirty, affecting engine performance.",CAR-ID:b96d385c,Fuel System
2019_10_11,9bdce75c-6005-4b6c-b5f2-93c7576f9355,Failing Fuel Gauge Sensor,"The fuel gauge sensor is inaccurate, leading to incorrect fuel level readings.",CAR-ID:fd13c28f,Fuel System
2019_08_08,1b20983b-81ef-4ec5-907d-129073d0a904,Failing Windshield Washer Pump,"The pump is not supplying fluid to the windshield, impairing visibility.",CAR-ID:9c55db0b,Electrical System
2022_05_16,7e9fa610-aeb8-452a-8a26-64ab60fa056a,Malfunctioning Seat Heaters,The seat heaters are not working or overheating.,CAR-ID:82350c32,Interior
2019_03_15,80e86a71-447a-4a7d-b047-e542de72980a,Power Window Failure,One or more power windows are not opening or closing properly.,CAR-ID:83577892,Electrical System
2019_09_05,87c90bf7-74b3-48a3-8c5b-1e9b0d11bdac,Malfunctioning ABS Sensor,"An anti-lock braking system (ABS) sensor is not functioning correctly, affecting braking safety.",CAR-ID:7767d435,Brakes
2020_06_29,2e354df8-2f07-4dd9-a932-fdecb56f3d1e,Malfunctioning Differential Lock,"The differential lock is not engaging or disengaging properly, affecting traction.",CAR-ID:5550848d,Drivetrain
2019_03_17,291ebbb4-7b92-4e9d-90c9-d2d666152a8a,Worn Out Distributor Cap,"The distributor cap is worn or damaged, causing ignition issues.",CAR-ID:8a72dd3d,Ignition System
2021_06_23,613bbfe8-22e0-4940-b887-456334d381fa,Overheating Engine,"The engine temperature exceeds the optimal range, potentially causing damage.",CAR-ID:8781e35c,Cooling System
2019_08_11,2cbc86d3-516f-4003-a4d8-a0802a739441,Damaged Engine Valves,"The engine valves are damaged, leading to poor engine performance and possible misfires.",CAR-ID:7d7d9fb6,Engine
2021_04_23,5afd15d0-5b33-42b5-9350-8e57ae68eabd,Clutch Slipping,"The clutch fails to engage properly, leading to a loss of acceleration.",CAR-ID:cef49154,Clutch
2023_10_05,a7af33c7-7ec3-4031-9a7b-85f09212cbdc,Damaged Power Steering Pump,"The power steering pump is failing, making steering more difficult.",CAR-ID:e3b689bd,Steering System
2019_04_03,464fe0e8-20f5-42dd-99bd-fb2721c8ea7e,Malfunctioning Car Alarm,The car alarm is going off randomly or not functioning when needed.,CAR-ID:b9421afb,Electrical System
2022_09_03,cd69855e-8f5c-43ba-8374-46b941f3bfac,Defective Airbags,The airbags may not deploy in an accident or have deployed without cause.,CAR-ID:89732109,Safety System
2023_09_24,66a035aa-2a8a-412e-bd30-ca4721638c28,Deteriorating Hoses,Rubber hoses in the engine bay are cracking or leaking.,CAR-ID:e921169f,Engine
2021_09_28,1377c059-62d5-4611-9e24-3cf1e2a1ff37,Worn Out Piston Rings,"Piston rings are worn, leading to oil burning and loss of compression.",CAR-ID:6a2d260c,Engine
2020_05_26,9940cbd8-d115-481c-afd5-5375684705a5,Broken Window Regulator,The mechanism that raises and lowers the window is broken.,CAR-ID:c99d6508,Electrical System
2019_06_28,24d1b774-5d71-4af1-81d1-79666595eb68,Faulty Thermostat,"The thermostat is stuck open or closed, affecting engine temperature regulation.",CAR-ID:5308970a,Cooling System
2019_10_27,2c2ea387-f273-479b-b6c2-b58573cdcad7,Flat Tire,The tire has lost all or most of its air pressure due to a puncture or leak.,CAR-ID:f7df8c87,Tire
2021_10_02,ac4e37de-2e54-4e36-9017-6bf80563cdf5,Malfunctioning Torque Converter,"The torque converter is not transferring power effectively, affecting transmission performance.",CAR-ID:1026c5e3,Transmission
2023_09_16,be8d1749-0fe2-42f7-99f5-afa07cd4b5f7,Faulty Spark Plugs,Spark plugs are failing to ignite the fuel-air mixture efficiently.,CAR-ID:85124466,Ignition System
2021_01_22,c5678cf6-3d9a-41f3-ae17-d571ab579592,Failing Automatic Transmission,"The automatic transmission is slipping, jerking, or not engaging properly.",CAR-ID:ca574ff8,Transmission
2022_04_11,da3950b6-cca6-446e-9da9-38c6417fac9f,Malfunctioning Headlight Level Sensor,The sensor is not adjusting the headlight beam level correctly.,CAR-ID:4b0f3962,Electrical System
2020_01_04,15966cde-aea5-4db7-960b-5800ca3deeae,Inoperative Cruise Control,The cruise control system is not maintaining set speed or not engaging at all.,CAR-ID:2408405d,Electrical System
2020_04_30,22ddb31a-56e4-46ec-ba34-5f4ef458ff8e,Alternator Failure,The alternator is not charging the battery while the car is running.,CAR-ID:579846d7,Electrical System
2019_04_27,e585be70-36ff-402a-8c24-39f3e297593c,Failing Catalytic Converter,"The catalytic converter is clogged or damaged, leading to reduced engine performance and increased emissions.",CAR-ID:1ee91561,Exhaust System
2019_03_26,22d29448-60f1-4904-bbc9-787afefa6162,Failing Automatic Transmission,"The automatic transmission is slipping, jerking, or not engaging properly.",CAR-ID:0965225e,Transmission
2019_11_09,7ea39fe2-03ff-469a-826f-a1cf36d1a84b,Malfunctioning ABS Sensor,"An anti-lock braking system (ABS) sensor is not functioning correctly, affecting braking safety.",CAR-ID:b7834aca,Brakes
2021_10_11,d212cf6f-eb3f-46b4-924b-6dc6ef1356c5,Failing Ignition Lock Cylinder,"The ignition lock cylinder is worn or damaged, causing difficulty in starting the car or turning the key.",CAR-ID:65699dcd,Electrical System
2023_05_09,c88653c3-7795-4419-8b6c-f9549eab0d81,Failing Transmission Shift Solenoid,The solenoid is not shifting gears properly or is stuck.,CAR-ID:8e5115cc,Transmission
2024_02_14,2ca9649d-56e4-4e0e-8885-9cd1a4e221da,Faulty Ignition Coil,"An ignition coil is failing, causing misfires and poor engine performance.",CAR-ID:c2bd5dc4,Ignition System
2021_04_14,9e9864e4-cdc8-44c3-a349-bc8eb443882b,Failing Fuel Gauge Sensor,"The fuel gauge sensor is inaccurate, leading to incorrect fuel level readings.",CAR-ID:bb792aeb,Fuel System
2020_04_04,1abe45bb-f84b-4136-aecc-bcdccd825024,Malfunctioning Headlight Level Sensor,The sensor is not adjusting the headlight beam level correctly.,CAR-ID:201dbb95,Electrical System
2020_10_11,1baa28be-30aa-456e-9995-6f6091b067cf,Damaged Ignition Switch,"The ignition switch is faulty, causing issues with starting the car or electrical malfunctions.",CAR-ID:ac125a88,Electrical System
2020_12_12,5cf8cd3e-15b7-4448-9e16-df1855d173c4,Failing Glow Plugs,"Glow plugs in diesel engines are failing, causing starting issues in cold weather.",CAR-ID:9ba0a6d0,Ignition System
2019_09_20,e9129395-49e5-4d78-8403-a98cb34b4508,Rust and Corrosion,"Parts of the car's body or undercarriage are rusting, which can lead to structural issues.",CAR-ID:58ace270,Body/Exterior
2021_02_19,8377c672-76b6-476d-855c-084d987e0db0,Failing Hydraulic Lifters,"Hydraulic lifters are worn or failing, causing engine noise and performance issues.",CAR-ID:d3658b3c,Engine
2022_03_05,51674926-aea2-4c42-af43-69693078b1d0,Failing Windshield Washer Pump,"The pump is not supplying fluid to the windshield, impairing visibility.",CAR-ID:ccbca7d4,Electrical System
2020_09_27,5f3d3b6f-6be2-4c75-9501-c89e08f7c48d,Failing Glow Plugs,"Glow plugs in diesel engines are failing, causing starting issues in cold weather.",CAR-ID:f3dedc16,Ignition System
2021_01_16,0d8ebb29-b736-4e44-9428-fba7369f64a4,Stalling Engine,"The engine stalls during operation, potentially due to fuel or electrical issues.",CAR-ID:e174c479,Engine
2019_05_20,05b4aa6a-8d97-48c8-b045-50d6e49df341,Damaged Engine Valves,"The engine valves are damaged, leading to poor engine performance and possible misfires.",CAR-ID:3bacd273,Engine
2022_01_05,9651e01a-9a42-44d8-b371-bf5c88ccb18b,Loose Fuel Cap,"The fuel cap is not sealing properly, potentially triggering the check engine light.",CAR-ID:77dfd473,Fuel System
2022_05_06,e4ce584c-2049-4aa5-9391-f31eff60d853,Malfunctioning Fuel Pressure Regulator,"The fuel pressure regulator is not maintaining proper fuel pressure, affecting engine performance.",CAR-ID:661e2e76,Fuel System
2021_06_15,96f523e4-4c49-4d48-be7a-15facf89a5db,Car Won't Start,"The car does not start or struggles to start, which could be an electrical or fuel issue.",CAR-ID:acf11fbf,Ignition System
2019_09_26,b9d10e85-c256-4c19-b1bd-fcdd4750f706,Malfunctioning Idle Control Valve,"The valve is not regulating the engine's idle speed properly, causing stalling or rough idle.",CAR-ID:bf4c758d,Engine
2023_04_28,a9ad57b7-67b5-42f7-abc8-86f5f0a6dc4c,Leaking Valve Cover Gasket,"The gasket is leaking oil, which can lead to engine damage if unchecked.",CAR-ID:4ae1eae1,Engine
2021_07_25,9122ec5e-e42a-4284-85f4-aa8b58192f7c,Damaged Intake Manifold Gasket,"The gasket is leaking, causing air and vacuum leaks.",CAR-ID:37c300a1,Engine
2020_08_20,fb29da49-c507-447d-8196-411e88122407,Broken Motor Mounts,"Motor mounts are damaged, leading to excessive engine vibration and movement.",CAR-ID:e690c0fc,Engine
2020_01_18,f1de0f02-acf7-47f5-9a2c-f65de431c144,Flat Tire,The tire has lost all or most of its air pressure due to a puncture or leak.,CAR-ID:e4d5be7a,Tire
2023_01_21,2a240e72-12ab-4877-bcba-3ce651d97126,Leaking Brake Fluid,"Brake fluid is leaking from the system, leading to reduced braking power.",CAR-ID:b7aa70f1,Brakes
2021_04_29,4dd078fc-13cf-4d6f-a8d7-974f7d6bcebc,Exhaust Smoke,"Excessive smoke is coming from the exhaust, indicating possible oil or fuel issues.",CAR-ID:bdc7f63f,Exhaust System
2020_09_10,c443ba4c-7bab-4b1a-923f-3f9ffe88a7e4,Damaged Ignition Switch,"The ignition switch is faulty, causing issues with starting the car or electrical malfunctions.",CAR-ID:f7b76a31,Electrical System
2022_06_04,8cd7ea28-ab24-461f-9213-1374ea5ce680,Defective Airbags,The airbags may not deploy in an accident or have deployed without cause.,CAR-ID:579846d7,Safety System
2021_09_06,d9dd0f31-0f2d-4601-b671-3c83eac29658,Malfunctioning Fuel Shut-Off Valve,"The valve is not operating correctly, affecting fuel flow.",CAR-ID:8d72afc7,Fuel System
2022_07_06,cb418cbf-f8ef-4821-bdda-abd488b536ac,Overheating Engine,"The engine temperature exceeds the optimal range, potentially causing damage.",CAR-ID:85124466,Cooling System
2020_11_03,be5cf651-2333-457c-b045-bff9c4fba39b,Malfunctioning Fuel Cap Sensor,The sensor is indicating a loose or missing fuel cap when it's not.,CAR-ID:0f37988e,Fuel System
2023_04_12,784eac6a-614f-4f86-8ad9-a7ea82a3388b,Transmission Slipping,The transmission is not staying in gear or shifts unpredictably.,CAR-ID:299ffbea,Transmission
2023_08_24,32001c1b-2f0b-4eab-99d3-c9cdaf60bac2,Malfunctioning Mass Air Flow Sensor,"The mass air flow sensor is not accurately measuring incoming air, affecting engine performance.",CAR-ID:9a05c9e6,Engine
2019_06_02,0254be79-afc9-4e0b-bb26-020a1863059f,Failing Crankshaft Position Sensor,"The sensor is not accurately tracking the crankshaft's position, affecting engine timing.",CAR-ID:943fa730,Engine
2023_10_15,9cc853f9-efad-4685-80fe-51f8d59fc5ee,Malfunctioning Fuel Shut-Off Valve,"The valve is not operating correctly, affecting fuel flow.",CAR-ID:3f5937e5,Fuel System
2022_05_19,f91882dd-104c-4394-8a75-a3f870505c07,Malfunctioning Mass Air Flow Sensor,"The mass air flow sensor is not accurately measuring incoming air, affecting engine performance.",CAR-ID:c3f5af9e,Engine
2019_03_09,a0213ad4-dd61-400c-96a1-b86a6898264a,Failing Turbocharger,"The turbocharger is not boosting engine power as it should, possibly due to leaks or damage.",CAR-ID:37c300a1,Engine
2021_04_29,b6ec09f7-674a-4019-b1d4-d0d595a34eac,Damaged CV Joints,"The CV joints are damaged, leading to clicking noises and potential failure while driving.",CAR-ID:ddc44092,Drivetrain
2019_04_18,5d47d736-7c8a-42fa-9bdd-91f7819dc723,Worn Out Brake Lines,"Brake lines are corroded or damaged, risking a brake fluid leak.",CAR-ID:0965225e,Brakes
2020_09_06,2967969b-55aa-402b-af4c-9fce891e2e9e,Broken Window Regulator,The mechanism that raises and lowers the window is broken.,CAR-ID:bbb6a707,Electrical System
2019_09_22,ef82cc54-5056-4571-9c6c-964f1ce2d5fc,Flat Tire,The tire has lost all or most of its air pressure due to a puncture or leak.,CAR-ID:afd805e2,Tire
2022_02_13,75bdc717-02b8-44e4-bb41-872f1493e5a2,Failing Air Suspension Compressor,"The compressor is not inflating the air suspension bags, affecting ride height.",CAR-ID:9c55db0b,Suspension
2020_04_14,aaf0ee13-a566-492a-b8d9-f05a3cb3c9c1,Leaking Power Steering Fluid,"Power steering fluid is leaking, leading to difficult steering.",CAR-ID:8bda5e9f,Steering System
2021_09_22,d3b7d282-1ded-47f9-9a3e-a9efd24f2fee,Exhaust Smoke,"Excessive smoke is coming from the exhaust, indicating possible oil or fuel issues.",CAR-ID:0965225e,Exhaust System
2022_08_16,8f7b582a-d04e-4029-bd7f-7c0df129442d,Deteriorating Hoses,Rubber hoses in the engine bay are cracking or leaking.,CAR-ID:d3898173,Engine
2020_07_30,298b4b8a-aa88-405f-98e5-c78f622d0973,Clutch Slipping,"The clutch fails to engage properly, leading to a loss of acceleration.",CAR-ID:1ee91561,Clutch
2019_05_05,5d9b947b-8eff-4873-be64-6f1aded4b83d,Failing Throttle Actuator,"The actuator is not controlling the throttle position correctly, affecting acceleration.",CAR-ID:3751ef18,Engine
2021_07_07,adbb1b1c-5f2d-4de5-a281-59c3fc44dd7b,Cracked Serpentine Belt,The serpentine belt has cracks and is at risk of breaking.,CAR-ID:ab60f69a,Engine Belts
2021_11_11,09178f85-e9ac-4ab9-a17f-27a3e28fdab6,Cracked Windshield,"The windshield has a crack or chip, which can impair visibility and safety.",CAR-ID:03d0072f,Body/Exterior
2020_10_01,f1e21c8e-97e8-430c-a01a-82e685049de6,Worn Out Piston Rings,"Piston rings are worn, leading to oil burning and loss of compression.",CAR-ID:c33b3ae5,Engine
2020_09_17,6674caf1-25e8-4ee1-84b5-44320841d4e7,Failing Transmission Fluid Pump,"The pump is not circulating fluid properly, leading to transmission issues.",CAR-ID:43be19d7,Transmission
2023_04_24,cbe858d9-8b31-4f5a-925b-dd62b0a646ce,Failing Fuel Gauge Sensor,"The fuel gauge sensor is inaccurate, leading to incorrect fuel level readings.",CAR-ID:087a85fe,Fuel System
2023_03_27,3f896c12-055c-4502-bbf5-e0e806857338,Leaking Brake Fluid,"Brake fluid is leaking from the system, leading to reduced braking power.",CAR-ID:e3839683,Brakes
2021_01_28,1a074512-b13a-42a6-876e-f0b97e68c258,Faulty Thermostat,"The thermostat is stuck open or closed, affecting engine temperature regulation.",CAR-ID:606564c0,Cooling System
2023_07_02,0ec974b7-aabe-418e-bf2a-69a0b2ecfa46,Failing Differential,"The differential is making noise or not functioning properly, affecting handling.",CAR-ID:ddbfc948,Drivetrain
2021_07_03,9f73894b-1bf3-499a-a590-afb49cbbd5c9,Worn Out Engine Bearings,"Engine bearings are worn, leading to engine noise and potential failure.",CAR-ID:7b77dc2e,Engine
2023_11_02,1a442e89-8f13-49c4-8c6c-3fd58ad9e756,Faulty Camshaft Position Sensor,"The camshaft position sensor is malfunctioning, affecting engine timing and performance.",CAR-ID:c5ce4ea2,Engine
2023_02_18,3f393bdf-47e4-4f6c-8307-21c92c3319cb,Failing Throttle Actuator,"The actuator is not controlling the throttle position correctly, affecting acceleration.",CAR-ID:0325bde7,Engine
2022_04_11,15845321-5c80-4305-8ab9-d6b27411468a,Faulty Wheel Speed Sensor,"A wheel speed sensor is not working, potentially affecting ABS and traction control.",CAR-ID:1916a850,Brakes
2020_10_23,83bf0621-7e35-41c3-b314-5207f578c712,Faulty Transmission Control Module,"The transmission control module is malfunctioning, leading to shifting problems.",CAR-ID:4cd5dfaf,Transmission
2021_08_09,f42586d0-4d04-4587-afdd-a33d54c63f90,Damaged Intake Manifold Gasket,"The gasket is leaking, causing air and vacuum leaks.",CAR-ID:78d0fe4e,Engine
2020_07_13,a46b5a8f-e3e1-4ef5-b4fc-10f93815a993,Faulty EGR Valve,"The exhaust gas recirculation (EGR) valve is not working properly, affecting emissions and engine performance.",CAR-ID:6ff9bde7,Exhaust System
2020_04_18,26aa6f59-da79-4e4e-9565-44197d4a099e,Malfunctioning Air Conditioner,The air conditioning system is not cooling the interior of the car.,CAR-ID:6ff9bde7,HVAC System
2023_10_12,11f98f3c-df02-42c3-962d-fb7887a0f3be,Worn Out Distributor Cap,"The distributor cap is worn or damaged, causing ignition issues.",CAR-ID:d3658b3c,Ignition System
2022_01_15,c7299529-ba15-471f-af66-82d5ecb832bb,Worn Engine Mounts,"Engine mounts are worn, leading to excessive engine movement and noise.",CAR-ID:a1389f83,Engine
2021_11_15,ddbc9834-dbf0-4b93-9cf5-5a6396c4e27f,Worn Spark Plug Wires,"Spark plug wires are worn or damaged, causing misfires and engine performance issues.",CAR-ID:9d98b9aa,Ignition System
2022_10_13,a57766f3-cc98-460c-9042-d0917665e532,Leaking Valve Cover Gasket,"The gasket is leaking oil, which can lead to engine damage if unchecked.",CAR-ID:519a472e,Engine
2022_07_18,dd1f159b-cec8-4a2e-8ca5-f5370e21e414,Leaking Axle Seals,"Axle seals are leaking, leading to fluid loss and potential axle damage.",CAR-ID:6bb1f17a,Drivetrain
2020_02_15,2323411e-34c1-4b55-90e1-fe84b73cce5c,Failing Differential,"The differential is making noise or not functioning properly, affecting handling.",CAR-ID:66cc4822,Drivetrain
2020_03_22,1059e2d1-f902-4c2a-8ee4-c03b511f67f5,Malfunctioning O2 Sensor,"The oxygen sensor is not providing accurate data, affecting engine performance.",CAR-ID:31055c22,Exhaust System
